no,space_name,class,is_parking,matched_keywords,n_rows,area_sum_m2
55753,근린생활시설(설비관련실),비공조,N,설비,2,85.9
55754,소방출장소(사무소),비공조,N,소방,2,158.0
55755,"단독주택,화장실,부속창고",비공조,N,화장실,2,426.8
55756,동물및식물관련시설(축사.통로.퇴비사),비공조,N,축사|퇴비사|통로,2,1865.9
55757,녹색체험관-연결복도,비공조,N,복도,2,12.5
55758,용수펌프판넬실,비공조,N,펌프,2,60.5
55759,"숙박시설(기계실,세탁실)",비공조,N,기계실|기계,2,359.4
55760,"창고시설(기계실,창고)",비공조,N,기계실|기계,2,203.8
55761,다가구주택(계단실(면적산입제외)),비공조,N,계단|계단실,2,30.7
55762,가축시설(가축용관리사),비공조,N,가축,2,106.6
55763,"저장탱크실,차염발생기실",비공조,N,탱크,2,330.0
55764,"전기실,tms실",비공조,N,전기실|전기,2,383.0
55765,돈사(동물사육),비공조,N,돈사,2,655.2
55766,다가구주택/계단실(면적제외),비공조,N,계단|계단실|면적제외,2,27.2
55767,아파트로비및휀룸,비공조,N,휀,2,1145.9
55768,공중변소(수세식),비공조,N,변소|공중변소,2,75.2
55769,"기계,전기실,대피소",비공조,N,기계|전기실|전기|대피소,2,744.0
55770,"전기실,기계실,계단및홀",비공조,N,계단|기계실|기계|전기실|전기,2,396.1
55771,"전기실,기계실,발전기실,전자장비실,방재센터",비공조,N,기계실|기계|전기실|전기|발전,2,1432.6
55772,"연구소(민원,실험,통신실등)",비공조,N,통신실,2,1255.7
55773,"연구소(기계실,전기실,발전기실)",비공조,N,기계실|기계|전기실|전기|발전,2,620.8
55774,화장실및옥외계단,비공조,N,계단|화장실|옥외,2,17.2
55775,"주택(창고,축사)",비공조,N,축사,2,175.6
55776,사택(계단실),비공조,N,계단|계단실,2,39.4
55777,일반음식점(창고/보일러실),비공조,N,보일러,2,50.6
55778,세면실및화장실,비공조,N,화장실,2,9.7
55779,비가림시설(사료투여통로-건축면적제외),비공조,N,통로|면적제외,2,580.2
55780,"음식점,보일러실,전기실,발전기실",비공조,N,전기실|전기|발전|보일러,2,1238.0
55781,장애인작업재활시설(보일러실),비공조,N,보일러,2,22.0
55782,"생활숙박시설(계단,보일러실,ev실)",비공조,N,계단|보일러,2,90.4
55783,버섯재배사-관리동,비공조,N,버섯재배,2,101.8
55784,일반음식점-계단실(연면적제외),비공조,N,계단|계단실|연면적제외|면적제외,2,77.7
55785,가축관련소독시설,비공조,N,가축,2,349.2
55786,"노래연습장,사무실,주차장",비공조,Y,주차|주차장,2,254.2
55787,"숙박시설(생활숙박시설-elev실,계단실)",비공조,N,계단|계단실|elev,2,66.9
55788,"마을공동시설(화장실,샤워장)",비공조,N,화장실,2,146.7
55789,액화석유가스충전소((물탱크실)연면적제외),비공조,N,물탱|물탱크|탱크|연면적제외|면적제외,2,20.2
55790,"보일러실,창고,현관",비공조,N,보일러,2,72.3
55791,필로티(주차장)(면적제외),비공조,Y,주차|주차장|필로티|면적제외,2,0.0
55792,야영장시설(물탱크실연면적제외),비공조,N,물탱|물탱크|탱크|연면적제외|면적제외,2,85.2
55793,동물및식물관련시설(다락-면적제외),비공조,N,면적제외,2,128.7
55794,창고(다락-면적제외),비공조,N,면적제외,2,244.9
55795,동물관련(계사),비공조,N,계사,2,2596.8
55796,동물관련(계분처리장),비공조,N,처리장,2,52.5
55797,"숙박시설(지하주차장,보일러실,지하저수조)",비공조,Y,주차|주차장|보일러|저수조|수조,2,1177.1
55798,창고<축사>,비공조,N,축사,2,191.0
55799,정비공장(부속화장실),비공조,N,화장실,2,10.1
55800,주택및창고보일러실,비공조,N,보일러,2,168.7
55801,다락(연면적제외)),비공조,N,연면적제외|면적제외,2,87.6
55802,소수력발전소,비공조,N,발전,2,251.4
55803,"계단실,기계실,다락",비공조,N,계단|계단실|기계실|기계,2,390.9
55804,"체험전시실,기계,전기실",비공조,N,기계|전기실|전기,2,1559.5
55805,연구소(주차장/경사로),비공조,Y,주차|주차장,2,10.9
55806,소규모공공하수처리장,비공조,N,하수처리|처리장,2,85.3
55807,"홀,계단실,화장실,elev홀",비공조,N,계단|계단실|elev|화장실,2,602.1
55808,"기계실,gis실",비공조,N,기계실|기계,2,1423.0
55809,"근린생활시설(다방),기계실",비공조,N,기계실|기계,2,707.1
55810,축사(분만우사),비공조,N,축사|우사,2,2569.2
55811,기계실(콤퓨레샤실),비공조,N,기계실|기계,2,158.7
55812,잠실(주택),비공조,N,잠실,2,44.3
55813,생물처리장,비공조,N,처리장,2,411.8
55814,보조계단,비공조,N,계단,2,33.8
55815,필로티주차장-면적제외),비공조,Y,주차|주차장|필로티|면적제외,2,135.9
55816,다가구주택(계단실0,비공조,N,계단|계단실,2,44.8
55817,주택(보일러실/창고),비공조,N,보일러,2,46.7
55818,청소년수련원(관)(공동화장실),비공조,N,화장실,2,192.0
55819,단독주택계단실(면적제외),비공조,N,계단|계단실|면적제외,2,30.7
55820,정수장-정수지설비동,비공조,N,설비,2,318.9
55821,"단독주택(현관,보일러실)",비공조,N,보일러,2,18.4
55822,아파트(옥탑-면적제외),비공조,N,옥탑|면적제외,2,53.2
55823,축사/기계실,비공조,N,기계실|기계|축사,2,120.0
55824,[u동]축산폐수처리장,비공조,N,처리장,2,160.0
55825,노인복지시설(옥외계단),비공조,N,계단|옥외,2,14.9
55826,환기동,비공조,N,환기,2,54.1
55827,"주택(기계실,계단실)",비공조,N,계단|계단실|기계실|기계,2,146.6
55828,소매점(기전실),비공조,N,기전|전실,2,27.5
55829,"보일러실,음식점",비공조,N,보일러,2,451.0
55830,작물퇴비사,비공조,N,퇴비사,2,345.3
55831,"다목적실,탈의실,샤워실,휴게실",비공조,N,샤워실,2,1964.5
55832,부대시설(면적제외),비공조,N,면적제외,2,77.9
55833,"옥탑(면적,층수산정제외)",비공조,N,옥탑,2,56.6
55834,"계단실,홀,전망대",비공조,N,계단|계단실,2,259.0
55835,계단실(면적삽입제외),비공조,N,계단|계단실,2,30.6
55836,물탱크실(면적삽입제외),비공조,N,물탱|물탱크|탱크,2,42.1
55837,사회복지시설(계단실),비공조,N,계단|계단실,2,35.1
55838,"기계실,계단실(면적,층수제외)",비공조,N,계단|계단실|기계실|기계,2,73.4
55839,단독주택(주차장)연면적제외,비공조,Y,주차|주차장|연면적제외|면적제외,2,58.5
55840,"기계실,이용소",비공조,N,기계실|기계,2,491.1
55841,"사찰(주차장,창고)",비공조,Y,주차|주차장,2,179.2
55842,"계단실,엘리베이터pit(면적제외)",비공조,N,계단|계단실|엘리베이터|면적제외,2,98.9
55843,장례시설(장례식장-물탱크실),비공조,N,물탱|물탱크|탱크,2,221.1
55844,복지회관(물탱크실),비공조,N,물탱|물탱크|탱크,2,55.8
55845,"기계실,계단실(층수/면적제외)",비공조,N,계단|계단실|기계실|기계|면적제외,2,92.0
55846,공용차고,비공조,Y,차고,2,529.5
55847,우사(통로-비가림시설),비공조,N,우사|통로,2,165.0
55848,배출수펌프장관리실,비공조,N,펌프,2,162.0
55849,"기계실,연습실,전기실,창고",비공조,N,기계실|기계|전기실|전기,2,1289.6
55850,전화교환기시설,비공조,N,환기,2,34.4
55851,동물관련시설(축사)및창고,비공조,N,축사,2,331.0
55852,"발전소(사무실,회의실,연결통로)",비공조,N,발전|통로,2,811.6
55853,필로티-주차장(면적제외),비공조,Y,주차|주차장|필로티|면적제외,2,58.2
55854,"차고,식당,창고,서고",비공조,Y,차고,2,143.0
55855,"계단,피로티",비공조,Y,계단|피로티,2,1.8
55856,"복도,계단실,홀,물탱크실",비공조,N,계단|계단실|물탱|물탱크|탱크|복도,2,276.5
55857,일반숙박시설(물탱크실),비공조,N,물탱|물탱크|탱크,2,20.0
55858,"실험실,사무소,계단실",비공조,N,계단|계단실,2,235.0
55859,지하주차장/설비관련실,비공조,Y,주차|주차장|설비,2,4390.8
55860,대중음식점및차고,비공조,Y,차고,2,359.9
55861,"일반숙박시설(관리사무소,보일러실)",비공조,N,보일러,2,442.6
55862,멀티미디어문화콘텐츠설비제공업,비공조,N,설비,2,310.0
55863,관리사(농촌오수종합처리장),비공조,N,오수|처리장,2,17.3
55864,멀티미디어문화컨덴츠설비제공업소,비공조,N,설비,2,279.4
55865,축사(사료저장고),비공조,N,축사,2,117.9
55866,일반음식점(데크),비공조,N,데크,2,49.4
55867,"화장실,음수대",비공조,N,화장실,2,45.0
55868,지하실/대피소,비공조,N,대피소,2,678.6
55869,"계단실,기름탱크실(면적제외)",비공조,N,계단|계단실|탱크|면적제외,2,34.6
55870,의용소방대(창고),비공조,N,소방,2,25.9
55871,사무실및차고(소방서),비공조,Y,차고|소방,2,323.4
55872,"노인복지시설,연결통로",비공조,N,통로,2,845.8
55873,계단실및주차장(주차장바닥면적제외),비공조,Y,계단|계단실|주차|주차장|면적제외,2,29.1
55874,필로티주차장계단실,비공조,Y,계단|계단실|주차|주차장|필로티,2,13.6
55875,"납골당,분향실,추모실,관리사무실,mdf실,방재실",비공조,N,mdf|방재실,2,1878.5
55876,캠핑장(샤워실),비공조,N,샤워실,2,18.4
55877,마을회관(장애인리프트)-면적제외,비공조,N,리프트|면적제외,2,6.6
55878,공동주택(계단실-면적제외),비공조,N,계단|계단실|면적제외,2,72.5
55879,"공장(물품제조공장-엘레베이터실,계단실(면적제외))",비공조,N,계단|계단실|엘레베이터|면적제외,2,81.5
55880,"종탑(층수,면적제외)",비공조,N,면적제외,2,25.2
55881,"주차장,계단실,elev실,설비실,창고등",비공조,Y,계단|계단실|elev|주차|주차장|설비,2,2831.7
55882,"(33㎡,면적제외)",비공조,N,면적제외,2,0.0
55883,축사(우사-통로),비공조,N,축사|우사|통로,2,612.4
55884,"샤워장,창고,화장실",비공조,N,화장실,2,19.8
55885,관사및잠실,비공조,N,잠실,2,82.6
55886,도서관(서고)/면적제외,비공조,N,면적제외,2,35.1
55887,"공동주택(다세대주택(계단실(11.96),연면적제외)",비공조,N,계단|계단실|연면적제외|면적제외,2,0.0
55888,공장(사무실.설비),비공조,N,설비,2,118.6
55889,"기계,전기실(판매시설용)",비공조,N,기계|전기실|전기,2,821.4
55890,"계단탑,기계탑(면적제외)",비공조,N,계단|계단탑|기계|면적제외,2,42.3
55891,작업장및기계실,비공조,N,기계실|기계,2,492.1
55892,축사(바람막이),비공조,N,축사,2,134.3
55893,가축시설(연구소),비공조,N,가축,2,271.1
55894,"기계식주차장,전기실,계단실",비공조,Y,계단|계단실|주차|주차장|기계|전기실|전기,2,357.0
55895,중액선탄시설(기계실),비공조,N,기계실|기계,2,336.0
55896,주차장(관리소),비공조,Y,주차|주차장,2,252.4
55897,"물탱크실,계단실-면적제외",비공조,N,계단|계단실|물탱|물탱크|탱크|면적제외,2,183.9
55898,"병원(기계실,물탱크실)",비공조,N,기계실|기계|물탱|물탱크|탱크,2,151.5
55899,"대피실,기계실,주차장",비공조,Y,주차|주차장|기계실|기계|대피실,2,2785.4
55900,주유소(옥외계단),비공조,N,계단|옥외,2,1.8
55901,"주차장,발전기실,저수조,펌프실",비공조,Y,주차|주차장|전기실|전기|발전|펌프|저수조|수조,2,797.7
55902,노인의료복지(피난시설),비공조,N,피난,2,72.9
55903,"일반음식점,기계,전기실",비공조,N,기계|전기실|전기,2,795.2
55904,운동시설(물탱크실)/면적제외,비공조,N,물탱|물탱크|탱크|면적제외,2,126.0
55905,"보일러실,가족실",비공조,N,보일러,2,183.0
55906,"다가구주택(계단실및다락,연면적제외)",비공조,N,계단|계단실|연면적제외|면적제외,2,130.8
55907,전기발전기,비공조,N,전기|발전,2,200.0
55908,단독주택(다락방/면적제외),비공조,N,면적제외,2,390.7
55909,"홀,방풍실,계단실,화장실",비공조,N,계단|계단실|화장실|방풍,2,660.3
55910,"교실,화장실,숙직실,조리실",비공조,N,화장실,2,1656.2
55911,"축사(관리사,사료창고)",비공조,N,축사,2,92.5
55912,"근린생활시설,대피실",비공조,N,대피실,2,363.3
55913,국방·군사시설(기계실),비공조,N,기계실|기계,2,141.4
55914,"다가구주택,계단실,보일러실",비공조,N,계단|계단실|보일러,2,43.1
55915,"태양광발전소(전기실,관리실)",비공조,N,전기실|전기|발전,2,264.0
55916,"주유소(사무실,휴게실,화장실,창고,계단실,테크)",비공조,N,계단|계단실|화장실,2,179.9
55917,주유소(주유작업장-캐노피),비공조,N,캐노피,2,409.2
55918,"주유소(숙소1.2,홀,계단실)",비공조,N,계단|계단실,2,200.2
55919,액화석유가스충전소(가스저장설비실),비공조,N,설비,2,96.5
55920,"계단실,홀,화장실,방재실,elev.",비공조,N,계단|계단실|elev|화장실|방재실,2,246.2
55921,"숙박시설(생활숙박시설-계단실,연면적제외)",비공조,N,계단|계단실|연면적제외|면적제외,2,69.8
55922,"계단실,물탱크실등(층수에만산입,바닥면적제외)",비공조,N,계단|계단실|물탱|물탱크|탱크|면적제외,2,55.5
55923,축사-약품창고,비공조,N,축사,2,39.0
55924,퇴비공동집하장,비공조,N,집하장|집하,2,705.0
55925,창고(농산물집하선별장),비공조,N,집하,2,458.0
55926,"생활형숙박시설(차고,창고)",비공조,Y,차고,2,131.7
55927,숙박시설(주차장통로),비공조,Y,주차|주차장|통로,2,127.3
55928,카트승강기,비공조,N,승강기,2,51.8
55929,"다가구주택(기계실,계단실)",비공조,N,계단|계단실|기계실|기계,2,74.4
55930,승마장(계단실),비공조,N,계단|계단실,2,47.3
55931,승마장(물탱크실),비공조,N,물탱|물탱크|탱크,2,245.2
55932,저온저장고및간이집하장,비공조,N,집하장|집하,2,126.7
55933,농기계창고및관리실,비공조,N,기계,2,332.4
55934,"축사(우사,퇴비사,퇴비저장조,통로)",비공조,N,축사|우사|퇴비사|통로,2,565.0
55935,"공용화장실,개수장",비공조,N,화장실,2,90.9
55936,"기타동식물관련시설(개사육시설,퇴비사)",비공조,N,퇴비사,2,412.0
55937,전기수리실,비공조,N,전기,2,176.0
55938,소성로운전실,비공조,N,전실,2,129.2
55939,세차장(세차칸)-면적제외,비공조,N,면적제외,2,384.3
55940,치잠공동잠실,비공조,N,잠실,2,844.5
55941,"공장(건조실,창고)",비공조,N,건조실,2,268.5
55942,축사(기존e동),비공조,N,축사,2,577.2
55943,축사(기존f동),비공조,N,축사,2,577.2
55944,"공용(계단실,엘레베이터홀,복도)",비공조,N,계단|계단실|엘레베이터|복도,2,141.2
55945,우사관리실,비공조,N,우사,2,68.0
55946,"수련시설(화장실,샤워장)",비공조,N,화장실,2,107.8
55947,사무소(이동식화장실),비공조,N,화장실,2,2.1
55948,일반업무시설(차고),비공조,Y,차고,2,234.5
55949,단독주택(단독주택(계단실-면적제외)),비공조,N,계단|계단실|면적제외,2,37.3
55950,축사(통밥우사),비공조,N,축사|우사,2,493.6
55951,대학교엘리베이터및계단실,비공조,N,계단|계단실|엘리베이터,2,54.0
55952,"농기계,농기구창고,세차장",비공조,N,기계,2,864.0
